               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  37,            0.034183,            0.013431,                   0,           0.0026667,                 0.8,            0.027855,           0.0079098,            0.071044,            0.011375,                   0,            0.031668,           0.0066675,           0.0066675
                  38,            0.035512,            0.014601,                   0,               0.003,                 0.9,            0.047946,            0.015376,            0.077552,            0.010929,                   0,            0.029822,           0.0068222,           0.0068222
                  39,             0.04024,            0.013129,                   0,           0.0026667,                 0.8,            0.018545,           0.0071697,            0.071871,            0.011298,                   0,            0.027976,           0.0069757,           0.0069757
                  40,            0.035314,            0.013447,                   0,               0.003,                 0.9,            0.022609,           0.0061286,            0.074454,            0.011303,                   0,            0.026128,            0.007128,            0.007128
                  41,            0.036506,            0.013883,                   0,           0.0026667,                 0.8,            0.016621,           0.0067776,            0.073063,            0.011229,                   0,            0.024279,           0.0072791,           0.0072791
                  42,            0.035019,            0.012677,                   0,           0.0023333,                 0.7,            0.021933,            0.011884,            0.071288,            0.011146,                   0,            0.022429,            0.007429,            0.007429
                  43,            0.028905,            0.013484,                   0,           0.0023333,                 0.7,             0.02123,           0.0031501,            0.072141,            0.011438,                   0,            0.020578,           0.0075777,           0.0075777
                  44,            0.033224,            0.015132,                   0,           0.0023333,                 0.7,            0.017673,           0.0047654,            0.075767,            0.010852,                   0,            0.018725,           0.0077252,           0.0077252
                  45,            0.033286,            0.013016,                   0,               0.003,                 0.9,            0.026725,           0.0088638,            0.068561,            0.011446,                   0,            0.016871,           0.0078715,           0.0078715
                  46,            0.030096,            0.012935,                   0,           0.0026667,                 0.8,            0.026886,            0.015819,            0.073399,            0.010812,                   0,            0.015017,           0.0080166,           0.0080166
                  47,            0.032235,            0.013568,                   0,           0.0026667,                 0.8,            0.033866,            0.011572,            0.067558,            0.011676,                   0,            0.013161,           0.0081605,           0.0081605
                  48,            0.031241,            0.012345,                   0,           0.0026667,                 0.8,              0.0282,            0.018425,            0.072032,            0.011116,                   0,            0.011303,           0.0083032,           0.0083032
                  49,            0.031378,            0.012391,                   0,           0.0026667,                 0.8,            0.027416,            0.014429,            0.064187,            0.011705,                   0,           0.0094447,           0.0084447,           0.0084447
                  50,            0.029586,            0.014083,                   0,           0.0026667,                 0.8,            0.039555,            0.019727,            0.073029,            0.010875,                   0,              0.0085,              0.0085,              0.0085
                  51,             0.03136,             0.01311,                   0,               0.003,                 0.9,            0.047649,            0.024987,            0.068608,            0.011056,                   0,              0.0085,              0.0085,              0.0085
                  52,            0.032104,            0.012404,                   0,               0.003,                 0.9,             0.03105,            0.018405,            0.067486,            0.011147,                   0,             0.00847,             0.00847,             0.00847
                  53,            0.028229,            0.013137,                   0,               0.003,                 0.9,            0.058152,            0.020814,            0.070091,            0.011124,                   0,             0.00844,             0.00844,             0.00844
                  54,            0.026714,            0.012598,                   0,           0.0033333,                   1,            0.042448,             0.01437,            0.065344,            0.011562,                   0,             0.00841,             0.00841,             0.00841
                  55,            0.032883,             0.01164,                   0,               0.003,                 0.9,            0.056777,            0.037539,            0.066292,            0.011498,                   0,             0.00838,             0.00838,             0.00838
                  56,            0.031524,            0.013522,                   0,           0.0078219,                 0.7,            0.059009,            0.037171,            0.062676,            0.011799,                   0,             0.00835,             0.00835,             0.00835
                  57,            0.024798,            0.013701,                   0,            0.012215,                 0.4,            0.060823,            0.033688,            0.069494,            0.011179,                   0,             0.00832,             0.00832,             0.00832
                  58,            0.028155,            0.010903,                   0,            0.028089,                 0.5,            0.062219,            0.029688,            0.063909,            0.011919,                   0,             0.00829,             0.00829,             0.00829
                  59,            0.025755,            0.013294,                   0,            0.032465,                 0.3,            0.078089,            0.039039,            0.063035,            0.011927,                   0,             0.00826,             0.00826,             0.00826
                  60,            0.022715,            0.012221,                   0,            0.036185,                 0.4,            0.063287,            0.035247,            0.062396,            0.012095,                   0,             0.00823,             0.00823,             0.00823
                  61,            0.018232,            0.010967,                   0,            0.034424,                 0.3,             0.05993,            0.032793,            0.062853,              0.0118,                   0,              0.0082,              0.0082,              0.0082
                  62,            0.022217,            0.011832,                   0,            0.033807,                 0.4,             0.05514,            0.028046,            0.065093,            0.011867,                   0,             0.00817,             0.00817,             0.00817
                  63,             0.02037,            0.010676,                   0,            0.039546,             0.28837,            0.067603,            0.031642,            0.060928,            0.012082,                   0,             0.00814,             0.00814,             0.00814
                  64,             0.02116,            0.012824,                   0,             0.04873,                 0.2,            0.082665,            0.044984,            0.061699,            0.012269,                   0,             0.00811,             0.00811,             0.00811
                  65,             0.02037,            0.013595,                   0,            0.051194,                 0.3,            0.063721,            0.038008,            0.063854,            0.012067,                   0,             0.00808,             0.00808,             0.00808
                  66,            0.024463,              0.0125,                   0,            0.034825,                 0.2,            0.061384,            0.031388,            0.060465,            0.012154,                   0,             0.00805,             0.00805,             0.00805
                  67,            0.021792,            0.011316,                   0,            0.052394,                 0.3,            0.071038,            0.029631,            0.062388,            0.012048,                   0,             0.00802,             0.00802,             0.00802
                  68,            0.018526,            0.012161,                   0,            0.067261,                 0.3,             0.06714,            0.041136,            0.059993,            0.012257,                   0,             0.00799,             0.00799,             0.00799
                  69,            0.015412,            0.012295,                   0,            0.056868,                 0.2,            0.071949,            0.039824,            0.063594,            0.011857,                   0,             0.00796,             0.00796,             0.00796
                  70,            0.019661,            0.011485,                   0,            0.053653,                 0.2,             0.09523,            0.055173,             0.05901,            0.012287,                   0,             0.00793,             0.00793,             0.00793
                  71,            0.018424,            0.012734,                   0,            0.084582,                 0.2,            0.078034,            0.047284,            0.062205,            0.012051,                   0,              0.0079,              0.0079,              0.0079
                  72,            0.017785,            0.012583,                   0,            0.081892,                 0.2,            0.085233,            0.053221,            0.060136,            0.012275,                   0,             0.00787,             0.00787,             0.00787
                  73,            0.017972,            0.010739,                   0,            0.085914,                 0.2,            0.080634,            0.043511,            0.061106,            0.012003,                   0,             0.00784,             0.00784,             0.00784
                  74,            0.016083,            0.010427,                   0,            0.029914,                 0.4,            0.064214,            0.037084,             0.06042,            0.012253,                   0,             0.00781,             0.00781,             0.00781
                  75,            0.018732,            0.012398,                   0,            0.034452,                 0.4,            0.069794,            0.035177,             0.06021,             0.01208,                   0,             0.00778,             0.00778,             0.00778
                  76,            0.016604,            0.011264,                   0,            0.061838,                 0.3,            0.057728,            0.026168,             0.06238,            0.012084,                   0,             0.00775,             0.00775,             0.00775
                  77,            0.016206,            0.010425,                   0,            0.027081,                 0.4,             0.05349,            0.022989,            0.061065,            0.012102,                   0,             0.00772,             0.00772,             0.00772
                  78,            0.014751,            0.012529,                   0,            0.019223,                 0.4,            0.046452,            0.022051,            0.059776,            0.012506,                   0,             0.00769,             0.00769,             0.00769
                  79,             0.01365,            0.009409,                   0,           0.0038927,                 0.9,            0.047315,            0.018855,            0.061547,            0.012155,                   0,             0.00766,             0.00766,             0.00766
                  80,            0.015573,            0.011142,                   0,            0.052716,                 0.1,             0.06194,            0.029315,            0.060997,            0.012347,                   0,             0.00763,             0.00763,             0.00763
                  81,            0.015724,            0.011688,                   0,            0.038571,                 0.4,            0.062119,            0.026007,             0.06244,            0.012064,                   0,              0.0076,              0.0076,              0.0076
                  82,            0.016653,            0.010047,                   0,            0.019858,                 0.5,            0.061136,            0.028257,            0.061189,            0.012378,                   0,             0.00757,             0.00757,             0.00757
                  83,            0.013864,           0.0096238,                   0,            0.014255,                 0.7,            0.053812,            0.022175,            0.061337,            0.012465,                   0,             0.00754,             0.00754,             0.00754
                  84,            0.013781,            0.010632,                   0,           0.0051665,                 0.9,            0.038388,            0.019521,            0.062755,            0.012534,                   0,             0.00751,             0.00751,             0.00751
                  85,            0.014303,           0.0094938,                   0,            0.017851,                 0.5,            0.047514,             0.01903,            0.061696,            0.012549,                   0,             0.00748,             0.00748,             0.00748
                  86,            0.014706,            0.010083,                   0,           0.0057841,                 0.9,            0.040885,            0.019701,            0.063357,            0.012545,                   0,             0.00745,             0.00745,             0.00745
                  87,            0.015377,            0.010105,                   0,            0.020073,                 0.5,            0.051127,            0.021982,            0.061859,            0.012629,                   0,             0.00742,             0.00742,             0.00742
                  88,            0.013731,           0.0094774,                   0,            0.041976,                 0.4,            0.057453,            0.025343,            0.062424,            0.012673,                   0,             0.00739,             0.00739,             0.00739
                  89,            0.012699,             0.01091,                   0,           0.0067466,                 0.9,            0.052581,             0.02096,            0.061904,            0.012693,                   0,             0.00736,             0.00736,             0.00736
                  90,            0.014139,           0.0098419,                   0,            0.007323,                 0.9,            0.063527,            0.027257,            0.062527,            0.012787,                   0,             0.00733,             0.00733,             0.00733
                  91,            0.014736,           0.0094508,                   0,            0.007359,                 0.9,            0.060559,             0.02427,            0.063004,            0.012644,                   0,              0.0073,              0.0073,              0.0073
