               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  74,            0.037791,            0.014211,                   0,             0.44768,                 0.3,             0.28262,             0.13453,            0.061895,            0.024917,                   0,           0.0030698,           0.0030698,           0.0030698
                  75,            0.029022,            0.013887,                   0,             0.43791,                 0.3,             0.29414,             0.17323,            0.056054,            0.025561,                   0,           0.0029852,           0.0029852,           0.0029852
                  76,            0.035209,            0.013223,                   0,             0.51279,                 0.3,              0.3101,             0.11866,            0.061274,            0.024585,                   0,           0.0029007,           0.0029007,           0.0029007
                  77,            0.031976,            0.014162,                   0,             0.56381,                 0.3,             0.32393,             0.20328,            0.054202,            0.025374,                   0,           0.0028162,           0.0028162,           0.0028162
                  78,            0.031263,            0.014903,                   0,             0.59577,             0.29577,              0.3372,             0.11645,            0.058596,             0.02404,                   0,           0.0027317,           0.0027317,           0.0027317
                  79,            0.032144,            0.011367,                   0,             0.47198,                 0.3,             0.35103,             0.21219,            0.053293,            0.024959,                   0,           0.0026471,           0.0026471,           0.0026471
                  80,            0.043536,            0.019204,                   0,             0.38867,                 0.3,             0.32604,              0.1465,            0.058437,            0.024767,                   0,           0.0025626,           0.0025626,           0.0025626
                  81,            0.036264,            0.015293,                   0,             0.39388,                 0.3,              0.2898,             0.15679,             0.05322,              0.0265,                   0,           0.0024781,           0.0024781,           0.0024781
                  82,            0.028715,            0.010636,                   0,             0.49536,             0.29536,             0.24962,             0.10006,            0.057231,            0.026578,                   0,           0.0023936,           0.0023936,           0.0023936
                  83,            0.032686,            0.011638,                   0,             0.41443,                 0.3,             0.23647,             0.13056,             0.05314,            0.028077,                   0,            0.002309,            0.002309,            0.002309
                  84,            0.030185,             0.01507,                   0,             0.41027,                 0.3,             0.24198,              0.1117,            0.054995,            0.027792,                   0,           0.0022245,           0.0022245,           0.0022245
                  85,            0.032923,            0.019817,                   0,             0.41368,                 0.3,             0.25307,             0.14508,            0.054452,            0.027932,                   0,             0.00214,             0.00214,             0.00214
                  86,            0.028675,            0.014249,                   0,             0.42909,                 0.3,             0.25542,             0.14805,            0.055664,             0.02746,                   0,           0.0020555,           0.0020555,           0.0020555
                  87,              0.0297,            0.016978,                   0,             0.59691,             0.29691,               0.277,             0.15844,            0.052607,            0.027885,                   0,            0.001971,            0.001971,            0.001971
                  88,            0.027685,            0.014043,                   0,             0.46694,                 0.3,             0.26443,             0.15788,            0.051493,            0.027735,                   0,           0.0018864,           0.0018864,           0.0018864
