               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  40,             0.06117,            0.023324,                   0,             0.08818,                 0.4,            0.070796,            0.023414,            0.055265,            0.034164,                   0,            0.028619,           0.0065715,           0.0065715
                  41,            0.043784,            0.030581,                   0,            0.065431,                 0.2,            0.047063,            0.014639,            0.067998,            0.029437,                   0,            0.026437,           0.0067104,           0.0067104
                  42,            0.045092,            0.032117,                   0,            0.073958,                 0.6,             0.11556,            0.032059,            0.055055,            0.032892,                   0,            0.024254,           0.0068482,           0.0068482
                  43,            0.037615,            0.024083,                   0,             0.11211,             0.37931,            0.078771,            0.021886,            0.059946,            0.030848,                   0,             0.02207,           0.0069848,           0.0069848
                  44,            0.066452,             0.02323,                   0,            0.092232,                 0.7,            0.079559,            0.024424,            0.060735,            0.031279,                   0,            0.019885,           0.0071203,           0.0071203
                  45,            0.046534,            0.020235,                   0,            0.072801,                 0.4,            0.055857,            0.016146,            0.063115,            0.029784,                   0,            0.017698,           0.0072546,           0.0072546
                  46,            0.051383,            0.023888,                   0,            0.044508,                 0.5,            0.049786,            0.014282,            0.062776,            0.029208,                   0,            0.015511,           0.0073879,           0.0073879
                  47,            0.049744,            0.020134,                   0,            0.056147,                 0.4,            0.056053,             0.01626,            0.069176,            0.026365,                   0,            0.013322,             0.00752,             0.00752
                  48,             0.04364,             0.01809,                   0,            0.081813,                 0.6,            0.065594,             0.01778,             0.06161,            0.028207,                   0,            0.011132,            0.007651,            0.007651
                  49,            0.054646,            0.021125,                   0,             0.12149,                 0.2,            0.096303,            0.036634,            0.060277,            0.026894,                   0,           0.0089412,           0.0077808,           0.0077808
                  50,            0.039936,            0.021269,                   0,             0.11001,                 0.4,             0.18251,            0.034935,            0.062174,            0.026821,                   0,           0.0078313,           0.0078313,           0.0078313
                  51,            0.047171,            0.033914,                   0,             0.30919,                 0.1,             0.14475,            0.050778,            0.069964,            0.024964,                   0,           0.0078313,           0.0078313,           0.0078313
                  52,            0.041816,            0.030244,                   0,             0.23574,                 0.1,              0.1112,            0.031889,            0.058114,             0.02829,                   0,           0.0078031,           0.0078031,           0.0078031
                  53,            0.043824,            0.027096,                   0,             0.11192,                 0.4,            0.093009,             0.03357,            0.072201,            0.025161,                   0,           0.0077749,           0.0077749,           0.0077749
                  54,            0.046617,            0.020753,                   0,            0.075029,                 0.2,            0.050074,            0.019637,            0.061116,            0.028357,                   0,           0.0077467,           0.0077467,           0.0077467
                  55,            0.047302,             0.02143,                   0,             0.16828,                 0.3,             0.11679,            0.049851,            0.069083,            0.025358,                   0,           0.0077186,           0.0077186,           0.0077186
                  56,            0.047634,            0.016398,                   0,             0.14133,                 0.4,             0.11055,            0.034012,            0.061168,            0.027444,                   0,           0.0076904,           0.0076904,           0.0076904
                  57,            0.035693,            0.015602,                   0,             0.17987,                 0.3,             0.13834,            0.042072,            0.059758,            0.026131,                   0,           0.0076622,           0.0076622,           0.0076622
                  58,             0.04094,            0.030618,                   0,             0.16462,                 0.3,             0.11197,            0.026879,            0.064387,            0.026951,                   0,            0.007634,            0.007634,            0.007634
                  59,            0.046192,             0.02797,                   0,             0.16944,                 0.2,             0.12037,            0.054297,            0.059691,            0.026728,                   0,           0.0076059,           0.0076059,           0.0076059
                  60,            0.044772,            0.020139,                   0,             0.16859,                 0.3,             0.17491,            0.072985,            0.061458,            0.027646,                   0,           0.0075777,           0.0075777,           0.0075777
                  61,            0.046308,            0.026575,                   0,             0.21239,              0.3785,              0.1891,            0.097041,            0.061042,            0.027346,                   0,           0.0075495,           0.0075495,           0.0075495
                  62,            0.043927,            0.021077,                   0,             0.21405,                 0.4,              0.1965,            0.052149,            0.062309,            0.028591,                   0,           0.0075213,           0.0075213,           0.0075213
                  63,            0.036467,            0.016211,                   0,             0.25834,                 0.4,              0.2159,            0.095314,            0.059928,            0.029364,                   0,           0.0074932,           0.0074932,           0.0074932
                  64,            0.048017,            0.013092,                   0,             0.22732,                 0.2,             0.15228,            0.048314,            0.064763,            0.029587,                   0,            0.007465,            0.007465,            0.007465
                  65,            0.034621,            0.015424,                   0,             0.21328,                 0.2,             0.18891,             0.07081,            0.066785,            0.026095,                   0,           0.0074368,           0.0074368,           0.0074368
                  66,            0.042881,            0.022591,                   0,             0.22113,                 0.3,             0.14074,            0.051421,            0.067163,            0.027185,                   0,           0.0074087,           0.0074087,           0.0074087
                  67,            0.038802,            0.021699,                   0,             0.16426,             0.25709,             0.14368,            0.050296,             0.06779,            0.027615,                   0,           0.0073805,           0.0073805,           0.0073805
                  68,            0.047226,             0.02816,                   0,             0.31243,                 0.1,             0.10571,            0.039009,            0.058398,            0.030033,                   0,           0.0073523,           0.0073523,           0.0073523
                  69,             0.04005,            0.017752,                   0,            0.089304,                 0.2,            0.066441,            0.030129,            0.058789,            0.031331,                   0,           0.0073241,           0.0073241,           0.0073241
                  70,            0.060255,            0.014039,                   0,             0.30726,                 0.1,            0.094325,            0.037168,            0.055111,            0.033074,                   0,            0.007296,            0.007296,            0.007296
                  71,            0.050336,            0.017747,                   0,             0.32256,                 0.1,             0.11063,            0.032645,            0.058538,            0.032125,                   0,           0.0072678,           0.0072678,           0.0072678
                  72,            0.047092,            0.013714,                   0,             0.23982,                 0.1,             0.16721,            0.046965,            0.057159,            0.032602,                   0,           0.0072396,           0.0072396,           0.0072396
                  73,            0.055819,            0.014429,                   0,             0.23796,                 0.1,             0.10802,            0.037465,            0.056103,             0.03419,                   0,           0.0072114,           0.0072114,           0.0072114
                  74,            0.036218,            0.012322,                   0,             0.13484,                 0.3,             0.10517,            0.036866,            0.056222,            0.034392,                   0,           0.0071833,           0.0071833,           0.0071833
                  75,            0.033355,            0.013896,                   0,             0.23019,              0.2991,             0.16778,            0.048775,            0.065619,            0.029333,                   0,           0.0071551,           0.0071551,           0.0071551
                  76,            0.039052,            0.018809,                   0,             0.66149,                 0.1,             0.14462,            0.074467,            0.062283,            0.029623,                   0,           0.0071269,           0.0071269,           0.0071269
                  77,            0.032092,            0.012109,                   0,             0.83001,                 0.1,             0.18259,            0.061367,            0.069695,             0.02858,                   0,           0.0070987,           0.0070987,           0.0070987
                  78,            0.037599,            0.022949,                   0,             0.17098,             0.35184,             0.20904,            0.062608,            0.056982,            0.031305,                   0,           0.0070706,           0.0070706,           0.0070706
                  79,            0.034283,             0.01301,                   0,             0.17805,             0.30346,             0.20079,            0.054088,            0.059485,            0.030438,                   0,           0.0070424,           0.0070424,           0.0070424
                  80,            0.039762,            0.015225,                   0,             0.16104,                 0.2,             0.20482,            0.075082,            0.054272,            0.033681,                   0,           0.0070142,           0.0070142,           0.0070142
                  81,            0.036225,            0.011743,                   0,             0.19384,                 0.3,             0.21651,            0.080121,            0.055073,            0.032929,                   0,            0.006986,            0.006986,            0.006986
                  82,            0.034559,            0.013243,                   0,             0.17281,             0.41843,             0.22272,            0.082416,            0.052419,            0.031056,                   0,           0.0069579,           0.0069579,           0.0069579
                  83,            0.040258,            0.012831,                   0,              0.3075,                 0.4,             0.24213,            0.072687,            0.053375,            0.033193,                   0,           0.0069297,           0.0069297,           0.0069297
                  84,            0.033511,            0.017243,                   0,             0.27583,                 0.3,              0.2615,             0.10035,            0.052848,            0.034683,                   0,           0.0069015,           0.0069015,           0.0069015
                  85,            0.038503,            0.015663,                   0,             0.89038,                 0.1,             0.20835,            0.056022,            0.055624,            0.035409,                   0,           0.0068733,           0.0068733,           0.0068733
                  86,            0.032442,            0.013599,                   0,             0.90875,                 0.1,              0.2076,            0.080431,            0.053464,             0.03461,                   0,           0.0068452,           0.0068452,           0.0068452
                  87,              0.0468,            0.014776,                   0,             0.19453,                 0.3,             0.17153,            0.065151,            0.058703,            0.030609,                   0,            0.006817,            0.006817,            0.006817
                  88,            0.043601,            0.011946,                   0,             0.15161,             0.23375,             0.16369,            0.066005,             0.05433,            0.032041,                   0,           0.0067888,           0.0067888,           0.0067888
                  89,            0.031057,            0.017877,                   0,             0.20134,                 0.3,             0.19408,            0.054509,            0.064829,            0.027569,                   0,           0.0067606,           0.0067606,           0.0067606
                  90,            0.044086,            0.013685,                   0,             0.20936,                 0.4,             0.15663,            0.069097,            0.058471,            0.027024,                   0,           0.0067325,           0.0067325,           0.0067325
                  91,            0.043442,            0.015558,                   0,             0.36096,                 0.5,             0.26166,            0.067613,            0.068354,            0.023988,                   0,           0.0067043,           0.0067043,           0.0067043
                  92,             0.03642,            0.012782,                   0,             0.25382,                 0.5,             0.21738,             0.10462,            0.056897,            0.027096,                   0,           0.0066761,           0.0066761,           0.0066761
                  93,            0.035154,            0.012611,                   0,             0.52946,                 0.3,             0.28426,            0.098184,            0.061591,            0.026194,                   0,           0.0066479,           0.0066479,           0.0066479
                  94,            0.040265,            0.011248,                   0,                   1,             0.19088,             0.28901,             0.11636,            0.055486,            0.028876,                   0,           0.0066198,           0.0066198,           0.0066198
                  95,            0.042358,            0.012389,                   0,             0.32386,                 0.4,             0.28683,            0.087962,            0.057468,            0.028881,                   0,           0.0065916,           0.0065916,           0.0065916
                  96,            0.032489,            0.010735,                   0,             0.16214,                 0.4,             0.19226,            0.096195,            0.053917,            0.030153,                   0,           0.0065634,           0.0065634,           0.0065634
                  97,             0.04516,            0.017472,                   0,             0.23263,                 0.4,             0.22854,            0.079662,            0.054377,            0.030246,                   0,           0.0065352,           0.0065352,           0.0065352
                  98,            0.045262,            0.017476,                   0,             0.23927,                 0.3,              0.1838,            0.090107,            0.053724,            0.031595,                   0,           0.0065071,           0.0065071,           0.0065071
                  99,            0.035901,            0.013699,                   0,              0.2762,             0.30573,             0.32054,             0.12514,            0.054539,             0.03103,                   0,           0.0064789,           0.0064789,           0.0064789
                 100,            0.033942,            0.013222,                   0,             0.84468,                 0.2,             0.28272,             0.11438,            0.052918,             0.03076,                   0,           0.0064507,           0.0064507,           0.0064507
                 101,            0.044161,            0.016677,                   0,             0.22496,             0.34992,             0.23163,             0.07859,            0.056534,            0.030199,                   0,           0.0064225,           0.0064225,           0.0064225
                 102,            0.034901,            0.010108,                   0,              0.1365,             0.30037,             0.20005,            0.081287,            0.055104,            0.034314,                   0,           0.0063944,           0.0063944,           0.0063944
                 103,            0.029514,            0.011398,                   0,             0.16151,                 0.3,              0.1309,             0.04868,            0.058841,            0.034475,                   0,           0.0063662,           0.0063662,           0.0063662
                 104,            0.029655,            0.011414,                   0,             0.21688,                 0.3,             0.11793,             0.05066,             0.05403,            0.036494,                   0,            0.006338,            0.006338,            0.006338
                 105,            0.035558,            0.010149,                   0,              0.2434,                 0.4,             0.11718,            0.050306,            0.060361,            0.034257,                   0,           0.0063098,           0.0063098,           0.0063098
                 106,            0.047107,            0.025667,                   0,             0.30238,                 0.4,             0.13989,            0.064819,            0.054371,            0.034257,                   0,           0.0062817,           0.0062817,           0.0062817
                 107,            0.034052,           0.0088137,                   0,             0.32112,             0.28534,             0.14862,            0.049858,            0.060152,            0.031777,                   0,           0.0062535,           0.0062535,           0.0062535
                 108,            0.038656,           0.0098484,                   0,             0.33673,                 0.2,             0.17152,             0.08402,            0.054237,             0.03325,                   0,           0.0062253,           0.0062253,           0.0062253
                 109,            0.028427,            0.014512,                   0,             0.23748,                 0.3,             0.17517,            0.070395,            0.060084,            0.032275,                   0,           0.0061971,           0.0061971,           0.0061971
                 110,              0.0303,           0.0085113,                   0,             0.21925,                 0.3,             0.23228,            0.095413,            0.054193,             0.03392,                   0,            0.006169,            0.006169,            0.006169
                 111,            0.053121,            0.015723,                   0,             0.18805,                 0.3,             0.22817,            0.087637,            0.055103,            0.033209,                   0,           0.0061408,           0.0061408,           0.0061408
                 112,            0.037086,             0.01164,                   0,             0.24587,                 0.3,             0.26708,             0.13093,            0.054919,            0.033225,                   0,           0.0061126,           0.0061126,           0.0061126
                 113,            0.033713,            0.011468,                   0,              0.3373,                 0.5,             0.28311,             0.13241,            0.054582,            0.031336,                   0,           0.0060844,           0.0060844,           0.0060844
                 114,            0.055206,            0.010976,                   0,             0.35083,                 0.4,             0.30148,            0.096312,            0.057655,            0.030568,                   0,           0.0060563,           0.0060563,           0.0060563
                 115,            0.048384,            0.013236,                   0,             0.32347,                 0.4,             0.32867,             0.17568,            0.054643,            0.029022,                   0,           0.0060281,           0.0060281,           0.0060281
                 116,            0.043721,            0.013537,                   0,             0.42617,                 0.5,             0.43553,             0.12737,            0.054575,            0.027979,                   0,           0.0059999,           0.0059999,           0.0059999
                 117,            0.036194,           0.0092208,                   0,             0.31355,              0.3213,             0.38208,             0.17403,            0.059603,            0.026873,                   0,           0.0059717,           0.0059717,           0.0059717
                 118,            0.027897,           0.0083936,                   0,             0.44921,                 0.5,             0.45042,             0.21355,            0.054492,            0.029281,                   0,           0.0059436,           0.0059436,           0.0059436
                 119,            0.040942,            0.017936,                   0,             0.51529,                 0.3,                0.38,             0.14288,            0.060452,            0.029348,                   0,           0.0059154,           0.0059154,           0.0059154
                 120,            0.035473,            0.018448,                   0,              0.5857,              0.2857,             0.36293,             0.15725,            0.054567,            0.029847,                   0,           0.0058872,           0.0058872,           0.0058872
                 121,            0.040487,            0.022866,                   0,             0.36885,                 0.3,             0.29203,              0.1044,            0.058488,            0.028321,                   0,            0.005859,            0.005859,            0.005859
                 122,            0.032866,             0.01575,                   0,             0.23673,                 0.3,             0.31247,             0.16595,            0.053145,            0.028586,                   0,           0.0058309,           0.0058309,           0.0058309
                 123,            0.037322,           0.0092962,                   0,                   1,             0.19967,             0.33163,            0.094219,            0.058143,            0.029302,                   0,           0.0058027,           0.0058027,           0.0058027
                 124,            0.024977,           0.0079935,                   0,             0.44573,                 0.3,             0.31159,             0.14473,            0.054115,            0.030251,                   0,           0.0057745,           0.0057745,           0.0057745
                 125,             0.03786,            0.017191,                   0,             0.49666,                 0.3,             0.29031,             0.11386,            0.057104,            0.031128,                   0,           0.0057463,           0.0057463,           0.0057463
                 126,            0.042773,            0.017097,                   0,             0.54793,                 0.3,             0.32346,             0.13872,            0.056568,            0.029758,                   0,           0.0057182,           0.0057182,           0.0057182
                 127,            0.021742,           0.0080078,                   0,             0.54595,                 0.4,              0.3595,             0.10157,            0.052233,            0.029789,                   0,             0.00569,             0.00569,             0.00569
                 128,            0.037151,           0.0091287,                   0,             0.34604,                 0.4,             0.33429,             0.17103,            0.056854,            0.028762,                   0,           0.0056618,           0.0056618,           0.0056618
                 129,            0.025714,            0.010318,                   0,             0.55023,                 0.4,             0.34412,              0.1595,            0.053742,            0.028326,                   0,           0.0056337,           0.0056337,           0.0056337
                 130,            0.032042,            0.014237,                   0,             0.54923,                 0.4,             0.33663,             0.14035,            0.056581,            0.028565,                   0,           0.0056055,           0.0056055,           0.0056055
                 131,            0.032267,             0.01069,                   0,             0.49155,             0.38816,             0.29968,             0.16861,             0.05071,            0.029909,                   0,           0.0055773,           0.0055773,           0.0055773
                 132,            0.029946,           0.0091618,                   0,             0.59935,             0.29935,             0.29695,            0.094467,            0.058225,            0.031154,                   0,           0.0055491,           0.0055491,           0.0055491
                 133,            0.038416,            0.011973,                   0,             0.39777,                 0.3,             0.26116,             0.13917,            0.050342,            0.033712,                   0,            0.005521,            0.005521,            0.005521
                 134,            0.035718,            0.014216,                   0,             0.30253,                 0.4,             0.24962,             0.10331,            0.053245,            0.034252,                   0,           0.0054928,           0.0054928,           0.0054928
                 135,            0.026837,           0.0080539,                   0,             0.31792,                 0.4,             0.29137,             0.11254,            0.049361,            0.035316,                   0,           0.0054646,           0.0054646,           0.0054646
                 136,            0.027809,            0.012557,                   0,             0.32689,                 0.3,             0.27142,            0.092422,            0.052134,            0.035513,                   0,           0.0054364,           0.0054364,           0.0054364
                 137,            0.026423,            0.012464,                   0,             0.31294,                 0.3,             0.26114,             0.10413,            0.049243,             0.03667,                   0,           0.0054083,           0.0054083,           0.0054083
                 138,             0.03298,            0.016957,                   0,             0.21143,             0.21571,             0.21752,            0.098243,            0.051916,            0.038995,                   0,           0.0053801,           0.0053801,           0.0053801
                 139,             0.03799,            0.022312,                   0,             0.24606,                 0.2,             0.21836,             0.10495,            0.050287,            0.038471,                   0,           0.0053519,           0.0053519,           0.0053519
                 140,            0.043155,            0.017308,                   0,             0.24197,                 0.2,             0.21103,            0.053337,            0.058404,            0.035985,                   0,           0.0053237,           0.0053237,           0.0053237
                 141,            0.028233,           0.0090378,                   0,             0.17007,                 0.2,             0.19218,            0.086453,            0.055243,            0.038325,                   0,           0.0052956,           0.0052956,           0.0052956
                 142,            0.028886,           0.0072796,                   0,             0.33145,                 0.2,             0.22678,              0.1008,            0.060411,            0.037822,                   0,           0.0052674,           0.0052674,           0.0052674
                 143,            0.033978,            0.013209,                   0,             0.25161,                 0.2,             0.21361,             0.10774,            0.056535,             0.03956,                   0,           0.0052392,           0.0052392,           0.0052392
                 144,            0.023011,           0.0083513,                   0,             0.42415,                 0.2,             0.26093,             0.13841,            0.056505,            0.039711,                   0,            0.005211,            0.005211,            0.005211
                 145,            0.026676,            0.010506,                   0,             0.31556,                 0.3,             0.25765,            0.081265,            0.057609,            0.038761,                   0,           0.0051829,           0.0051829,           0.0051829
                 146,            0.024944,           0.0081157,                   0,             0.24898,                 0.3,             0.27789,             0.14871,            0.053749,            0.039093,                   0,           0.0051547,           0.0051547,           0.0051547
                 147,            0.026067,           0.0079035,                   0,             0.15919,                 0.3,             0.26823,             0.12222,            0.054012,            0.037147,                   0,           0.0051265,           0.0051265,           0.0051265
                 148,            0.027869,           0.0090755,                   0,             0.17882,                 0.2,             0.22476,             0.12065,            0.052261,            0.038756,                   0,           0.0050983,           0.0050983,           0.0050983
                 149,            0.025287,           0.0078258,                   0,             0.36405,                 0.3,             0.29491,             0.10972,            0.051782,            0.037402,                   0,           0.0050702,           0.0050702,           0.0050702
                 150,            0.026735,            0.010431,                   0,             0.23266,             0.48573,             0.23755,             0.11548,             0.05379,             0.03213,                   0,            0.005042,            0.005042,            0.005042
                 151,            0.023012,           0.0078176,                   0,             0.19055,                 0.4,             0.22696,            0.087254,            0.061432,             0.02952,                   0,           0.0050138,           0.0050138,           0.0050138
                 152,            0.025678,           0.0074575,                   0,             0.28814,                 0.4,             0.23604,             0.11042,            0.061038,            0.028762,                   0,           0.0049856,           0.0049856,           0.0049856
                 153,            0.023867,           0.0088003,                   0,             0.20431,                 0.4,             0.22905,            0.074183,            0.065581,            0.027797,                   0,           0.0049575,           0.0049575,           0.0049575
                 154,            0.022695,           0.0079087,                   0,             0.24231,                 0.3,             0.23891,             0.13626,            0.062322,            0.028902,                   0,           0.0049293,           0.0049293,           0.0049293
                 155,            0.032693,            0.013681,                   0,             0.21798,                 0.4,             0.24969,            0.087144,            0.062973,            0.030023,                   0,           0.0049011,           0.0049011,           0.0049011
                 156,            0.028688,            0.013675,                   0,             0.28475,                 0.4,             0.23935,             0.15026,             0.05425,            0.031673,                   0,           0.0048729,           0.0048729,           0.0048729
                 157,            0.029431,            0.010243,                   0,             0.44229,                 0.3,             0.28825,             0.10697,            0.059816,            0.030884,                   0,           0.0048448,           0.0048448,           0.0048448
                 158,            0.037131,            0.016752,                   0,             0.41293,                 0.5,             0.33705,             0.18589,            0.054473,            0.031102,                   0,           0.0048166,           0.0048166,           0.0048166
                 159,            0.023531,           0.0069789,                   0,             0.43423,                 0.5,             0.39039,             0.11913,            0.059401,            0.032254,                   0,           0.0047884,           0.0047884,           0.0047884
                 160,            0.025716,             0.00981,                   0,              0.8986,                 0.3,             0.43448,             0.20722,            0.053727,             0.03406,                   0,           0.0047602,           0.0047602,           0.0047602
                 161,            0.036511,            0.013862,                   0,                   1,              0.3837,              0.4585,             0.15004,            0.054926,              0.0342,                   0,           0.0047321,           0.0047321,           0.0047321
                 162,            0.031048,           0.0076164,                   0,                   1,             0.38083,             0.47309,             0.21977,            0.051458,            0.033717,                   0,           0.0047039,           0.0047039,           0.0047039
                 163,            0.029922,            0.012667,                   0,                   1,             0.38784,              0.4882,             0.19066,            0.050852,            0.033806,                   0,           0.0046757,           0.0046757,           0.0046757
                 164,            0.028485,           0.0093837,                   0,             0.78697,             0.37394,             0.48717,              0.2229,            0.050745,            0.032353,                   0,           0.0046475,           0.0046475,           0.0046475
                 165,             0.02989,            0.013817,                   0,              0.4011,                 0.5,             0.42194,             0.17056,            0.051868,            0.032835,                   0,           0.0046194,           0.0046194,           0.0046194
                 166,            0.024529,           0.0066558,                   0,             0.41772,                 0.4,             0.38277,              0.1933,            0.050426,             0.03282,                   0,           0.0045912,           0.0045912,           0.0045912
                 167,            0.031738,           0.0084671,                   0,             0.44597,                 0.3,             0.39057,             0.12634,            0.054738,            0.033313,                   0,            0.004563,            0.004563,            0.004563
                 168,            0.036204,            0.015971,                   0,                   1,             0.29066,             0.41605,             0.23209,            0.051097,            0.033624,                   0,           0.0045348,           0.0045348,           0.0045348
                 169,             0.03233,            0.011365,                   0,                   1,             0.28945,             0.41133,             0.18174,            0.055395,            0.033686,                   0,           0.0045067,           0.0045067,           0.0045067
