               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  12,            0.085132,             0.03154,                   0,               0.002,                 0.6,           0.0043263,           0.0016451,            0.090657,            0.024736,                   0,            0.089086,           0.0020564,           0.0020564
                  13,            0.078924,             0.02779,                   0,           0.0023333,                 0.7,           0.0087511,           0.0018587,             0.08821,            0.025649,                   0,            0.086907,           0.0021981,           0.0021981
                  14,            0.068411,            0.030426,                   0,               0.002,                 0.6,           0.0054396,           0.0022781,             0.08446,            0.026827,                   0,            0.084725,           0.0023364,           0.0023364
                  15,            0.063888,            0.044945,                   0,           0.0023333,                 0.7,           0.0094519,           0.0025621,            0.080586,            0.028129,                   0,            0.082539,           0.0024714,           0.0024714
                  16,            0.072688,            0.034156,                   0,               0.002,                 0.6,           0.0081835,           0.0026216,            0.080915,            0.027953,                   0,             0.08035,           0.0026029,           0.0026029
                  17,            0.058013,            0.032048,                   0,            0.002748,                 0.7,            0.011739,           0.0022845,            0.083278,            0.026801,                   0,            0.078157,           0.0027311,           0.0027311
                  18,            0.055648,            0.029112,                   0,           0.0027767,                 0.8,            0.010181,           0.0020249,            0.083048,            0.026676,                   0,            0.075961,           0.0028559,           0.0028559
                  19,            0.069839,            0.028123,                   0,           0.0057926,                 0.7,            0.015849,           0.0053114,            0.077507,            0.028295,                   0,            0.073762,           0.0029773,           0.0029773
                  20,            0.063235,            0.029829,                   0,           0.0064307,                 0.7,            0.017117,           0.0066567,            0.081465,            0.027366,                   0,            0.071559,           0.0030953,           0.0030953
                  21,            0.049371,            0.031599,                   0,           0.0079693,                 0.6,            0.014065,           0.0050003,            0.074282,            0.030573,                   0,            0.069353,           0.0032099,           0.0032099
                  22,            0.057977,            0.029368,                   0,            0.011442,                 0.7,            0.018407,           0.0054846,            0.078349,            0.031995,                   0,            0.067143,           0.0033212,           0.0033212
                  23,            0.053371,            0.031861,                   0,           0.0063252,                 0.6,            0.015547,           0.0041164,            0.079921,             0.03255,                   0,             0.06493,           0.0034291,           0.0034291
                  24,            0.054124,            0.029982,                   0,            0.081498,                 0.1,             0.11474,             0.03249,            0.074822,            0.038029,                   0,            0.062714,           0.0035336,           0.0035336
                  25,            0.049275,            0.028219,                   0,             0.01207,                 0.6,            0.023698,           0.0066633,            0.074324,            0.040899,                   0,            0.060494,           0.0036347,           0.0036347
                  26,            0.058305,            0.028271,                   0,             0.63296,                 0.1,              0.1151,            0.023044,            0.077926,            0.046077,                   0,            0.058271,           0.0037325,           0.0037325
                  27,             0.05362,            0.031125,                   0,            0.017892,                 0.5,            0.024474,           0.0054823,            0.077989,            0.047904,                   0,            0.056045,           0.0038268,           0.0038268
                  28,            0.050073,            0.047057,                   0,             0.75028,                 0.1,             0.11626,            0.034297,            0.073857,             0.05301,                   0,            0.053815,           0.0039178,           0.0039178
                  29,            0.048471,            0.036824,                   0,            0.010447,                 0.4,           0.0098509,           0.0027941,              0.0766,            0.055034,                   0,            0.051582,           0.0040054,           0.0040054
                  30,            0.044043,            0.027353,                   0,             0.82214,                 0.1,             0.11852,            0.046135,            0.067948,            0.058074,                   0,            0.049345,           0.0040896,           0.0040896
                  31,            0.043505,            0.027077,                   0,            0.072036,                 0.1,            0.037148,            0.010879,            0.076797,            0.058635,                   0,            0.047105,           0.0041704,           0.0041704
                  32,            0.045859,            0.034098,                   0,             0.77778,                 0.1,             0.12339,            0.044809,            0.070197,            0.060046,                   0,            0.044862,           0.0042479,           0.0042479
                  33,            0.047756,            0.036886,                   0,            0.023463,                 0.4,            0.021539,           0.0062125,            0.070161,            0.056902,                   0,            0.042615,            0.004322,            0.004322
                  34,            0.046911,            0.032519,                   0,             0.73514,                 0.1,             0.11762,            0.014695,            0.065202,            0.056455,                   0,            0.040365,           0.0043927,           0.0043927
                  35,             0.04348,            0.032241,                   0,             0.76169,                 0.1,             0.13692,            0.027074,            0.065826,             0.05137,                   0,            0.038112,             0.00446,             0.00446
                  36,            0.043123,            0.025476,                   0,             0.68575,                 0.1,             0.12697,            0.076306,            0.058728,            0.049149,                   0,            0.035855,           0.0045239,           0.0045239
                  37,             0.04447,            0.025425,                   0,             0.72888,                 0.1,             0.13363,            0.060762,            0.065641,            0.043224,                   0,            0.033594,           0.0045845,           0.0045845
                  38,            0.055645,             0.01947,                   0,             0.46269,                 0.1,             0.13295,            0.024951,            0.059274,            0.041968,                   0,            0.031331,           0.0046416,           0.0046416
                  39,            0.041274,            0.026496,                   0,              0.1828,                 0.3,             0.17358,            0.043782,            0.062465,            0.037173,                   0,            0.029064,           0.0046954,           0.0046954
                  40,            0.034374,            0.025795,                   0,             0.67333,                 0.1,             0.14557,            0.046339,            0.060456,            0.036488,                   0,            0.026793,           0.0047458,           0.0047458
                  41,            0.047437,            0.024307,                   0,             0.21701,                 0.2,             0.20917,            0.036601,             0.06138,            0.032846,                   0,             0.02452,           0.0047929,           0.0047929
                  42,            0.041942,            0.023984,                   0,              0.7421,                 0.2,             0.29351,             0.15137,            0.061833,            0.031004,                   0,            0.022242,           0.0048365,           0.0048365
                  43,            0.036352,            0.032588,                   0,                   1,             0.19521,             0.25144,            0.084048,             0.05454,            0.030749,                   0,            0.019962,           0.0048768,           0.0048768
                  44,            0.037542,            0.026885,                   0,                   1,             0.18945,             0.23242,            0.053727,            0.061632,            0.028638,                   0,            0.017678,           0.0049136,           0.0049136
                  45,            0.065873,              0.0186,                   0,                   1,              0.1865,              0.2417,             0.09457,            0.057714,            0.028337,                   0,            0.015391,           0.0049471,           0.0049471
                  46,            0.036621,            0.023579,                   0,             0.83441,                 0.2,             0.31291,            0.089463,            0.053131,            0.029006,                   0,              0.0131,           0.0049773,           0.0049773
                  47,            0.050842,             0.02711,                   0,             0.94419,                 0.2,             0.24271,             0.10874,            0.055997,            0.027475,                   0,            0.010806,            0.005004,            0.005004
                  48,            0.044357,            0.022539,                   0,             0.27764,                 0.2,             0.26154,             0.12683,            0.048189,             0.02857,                   0,           0.0085086,           0.0050274,           0.0050274
                  49,             0.04974,            0.023639,                   0,             0.58375,                 0.2,              0.2559,            0.096647,            0.056437,            0.026235,                   0,           0.0062077,           0.0050473,           0.0050473
                  50,            0.037262,            0.027307,                   0,             0.58648,                 0.2,             0.26323,              0.1799,             0.04867,            0.027216,                   0,           0.0050138,           0.0050138,           0.0050138
                  51,             0.04261,            0.024026,                   0,               0.618,                 0.2,             0.28945,             0.13322,            0.060207,            0.024678,                   0,           0.0050138,           0.0050138,           0.0050138
                  52,            0.037452,            0.027842,                   0,              0.3328,                 0.2,             0.26214,             0.10535,            0.046485,            0.026572,                   0,           0.0049293,           0.0049293,           0.0049293
                  53,            0.041746,            0.025816,                   0,             0.16975,                 0.5,             0.25255,             0.10045,            0.056762,             0.02458,                   0,           0.0048448,           0.0048448,           0.0048448
                  54,            0.037794,             0.01907,                   0,             0.26833,                 0.5,             0.30123,             0.16417,            0.047343,            0.025919,                   0,           0.0047602,           0.0047602,           0.0047602
                  55,            0.050352,            0.027206,                   0,             0.21646,                 0.4,             0.24699,            0.055746,            0.055771,            0.025078,                   0,           0.0046757,           0.0046757,           0.0046757
                  56,            0.039727,            0.018303,                   0,             0.24613,                 0.4,             0.26208,             0.14896,            0.048982,            0.025872,                   0,           0.0045912,           0.0045912,           0.0045912
                  57,            0.041905,            0.027656,                   0,             0.35337,                 0.4,              0.2853,             0.10062,            0.051629,            0.025732,                   0,           0.0045067,           0.0045067,           0.0045067
                  58,             0.03208,            0.016882,                   0,             0.27158,                 0.4,             0.26568,             0.15402,            0.049039,            0.025794,                   0,           0.0044221,           0.0044221,           0.0044221
                  59,            0.036644,            0.018806,                   0,             0.21365,                 0.4,             0.16108,             0.05374,            0.051097,            0.025747,                   0,           0.0043376,           0.0043376,           0.0043376
                  60,            0.033211,               0.017,                   0,             0.32249,                 0.4,             0.21521,             0.11065,            0.048046,            0.025996,                   0,           0.0042531,           0.0042531,           0.0042531
                  61,            0.041008,            0.019183,                   0,             0.31048,                 0.3,             0.20473,             0.11059,             0.04972,            0.025701,                   0,           0.0041686,           0.0041686,           0.0041686
                  62,            0.034103,            0.019639,                   0,             0.31749,                 0.3,             0.24007,             0.11035,             0.05273,            0.025851,                   0,            0.004084,            0.004084,            0.004084
                  63,            0.031669,            0.014116,                   0,             0.28487,                 0.6,             0.26973,             0.13139,            0.043682,            0.027844,                   0,           0.0039995,           0.0039995,           0.0039995
                  64,             0.03796,            0.016495,                   0,             0.27586,                 0.3,             0.25477,            0.088657,            0.050093,            0.026583,                   0,            0.003915,            0.003915,            0.003915
                  65,            0.042326,            0.018135,                   0,             0.30014,                 0.4,             0.23873,             0.12385,            0.045032,            0.027532,                   0,           0.0038305,           0.0038305,           0.0038305
                  66,            0.031487,            0.016441,                   0,             0.19551,                 0.4,              0.2631,              0.1381,             0.04905,            0.027122,                   0,            0.003746,            0.003746,            0.003746
                  67,            0.033777,            0.013057,                   0,             0.39329,                 0.3,             0.31949,             0.17942,            0.044662,            0.028892,                   0,           0.0036614,           0.0036614,           0.0036614
                  68,            0.039463,            0.013068,                   0,             0.28768,                 0.5,             0.26893,             0.14227,             0.04908,            0.027148,                   0,           0.0035769,           0.0035769,           0.0035769
                  69,            0.048456,             0.01868,                   0,              0.3341,                 0.5,             0.25522,             0.14138,            0.045987,            0.027631,                   0,           0.0034924,           0.0034924,           0.0034924
                  70,            0.033746,            0.014046,                   0,             0.30056,                 0.5,             0.25462,             0.12113,            0.048618,            0.026598,                   0,           0.0034079,           0.0034079,           0.0034079
                  71,            0.029017,            0.018063,                   0,             0.28576,                 0.5,             0.21029,            0.097319,            0.047795,            0.027029,                   0,           0.0033233,           0.0033233,           0.0033233
                  72,            0.029949,             0.01308,                   0,             0.25675,                 0.4,             0.22024,             0.11227,            0.049973,            0.026572,                   0,           0.0032388,           0.0032388,           0.0032388
                  73,            0.030744,            0.022503,                   0,             0.29015,                 0.4,              0.1944,             0.10557,            0.047891,            0.027683,                   0,           0.0031543,           0.0031543,           0.0031543
                  74,            0.028008,            0.013325,                   0,             0.36831,                 0.4,             0.25075,             0.11904,            0.050962,            0.027745,                   0,           0.0030698,           0.0030698,           0.0030698
                  75,            0.031825,            0.015684,                   0,             0.39295,                 0.4,             0.25256,             0.14451,            0.049041,            0.028295,                   0,           0.0029852,           0.0029852,           0.0029852
                  76,            0.029495,            0.012968,                   0,              0.4245,                 0.4,             0.25235,             0.11952,            0.052428,            0.028119,                   0,           0.0029007,           0.0029007,           0.0029007
                  77,            0.027911,            0.011816,                   0,             0.35948,                 0.4,             0.22246,             0.10552,            0.048026,             0.02885,                   0,           0.0028162,           0.0028162,           0.0028162
                  78,             0.03029,            0.011697,                   0,             0.35525,                 0.4,             0.21456,            0.088071,            0.051778,            0.028461,                   0,           0.0027317,           0.0027317,           0.0027317
                  79,            0.026543,            0.010013,                   0,             0.35654,                 0.4,             0.22012,             0.10515,            0.048196,            0.029068,                   0,           0.0026471,           0.0026471,           0.0026471
                  80,            0.039159,            0.016273,                   0,             0.37789,                 0.4,             0.21582,             0.08738,            0.052405,            0.028689,                   0,           0.0025626,           0.0025626,           0.0025626
                  81,            0.027736,           0.0087637,                   0,             0.38454,                 0.4,              0.2097,             0.10334,            0.048139,            0.029966,                   0,           0.0024781,           0.0024781,           0.0024781
                  82,            0.026934,            0.012397,                   0,             0.35628,                 0.4,             0.22107,            0.085829,            0.053331,            0.028684,                   0,           0.0023936,           0.0023936,           0.0023936
                  83,            0.028275,             0.01441,                   0,              0.2731,                 0.3,             0.19551,            0.099132,            0.048428,            0.029468,                   0,            0.002309,            0.002309,            0.002309
                  84,             0.03354,            0.022123,                   0,             0.26567,                 0.4,             0.20165,            0.091406,            0.052671,            0.028591,                   0,           0.0022245,           0.0022245,           0.0022245
                  85,            0.028048,            0.012189,                   0,             0.26251,                 0.5,              0.1869,             0.11324,            0.050159,            0.029006,                   0,             0.00214,             0.00214,             0.00214
                  86,            0.026455,           0.0098085,                   0,             0.26144,                 0.5,             0.21575,             0.10654,            0.053612,            0.028492,                   0,           0.0020555,           0.0020555,           0.0020555
                  87,            0.033724,            0.013199,                   0,             0.27673,                 0.5,             0.22867,             0.14336,            0.049611,            0.028881,                   0,            0.001971,            0.001971,            0.001971
                  88,             0.02634,            0.012722,                   0,             0.31342,                 0.5,             0.23153,             0.10804,            0.054004,            0.028212,                   0,           0.0018864,           0.0018864,           0.0018864
                  89,            0.028814,            0.014059,                   0,              0.3366,                 0.5,             0.23042,             0.12966,             0.04989,            0.028705,                   0,           0.0018019,           0.0018019,           0.0018019
                  90,            0.039535,            0.018953,                   0,             0.33777,                 0.5,             0.23155,             0.11163,            0.053033,            0.027771,                   0,           0.0017174,           0.0017174,           0.0017174
                  91,            0.023166,            0.010643,                   0,             0.33902,                 0.5,             0.23001,             0.12277,             0.05027,            0.028005,                   0,           0.0016329,           0.0016329,           0.0016329
                  92,            0.022022,           0.0083077,                   0,             0.34109,                 0.5,             0.23042,             0.11293,            0.052692,            0.027579,                   0,           0.0015483,           0.0015483,           0.0015483
                  93,            0.024741,            0.011429,                   0,             0.34083,                 0.5,              0.2186,             0.11782,            0.050187,            0.027781,                   0,           0.0014638,           0.0014638,           0.0014638
                  94,            0.022304,            0.011833,                   0,             0.34739,                 0.5,             0.23825,             0.10714,            0.053459,            0.027039,                   0,           0.0013793,           0.0013793,           0.0013793
                  95,            0.031443,            0.018493,                   0,             0.34799,                 0.5,             0.22581,             0.11941,            0.050299,            0.027615,                   0,           0.0012948,           0.0012948,           0.0012948
                  96,            0.022745,             0.01216,                   0,              0.3481,                 0.5,             0.23726,             0.10804,             0.05266,            0.027231,                   0,           0.0012102,           0.0012102,           0.0012102
                  97,            0.030031,            0.013135,                   0,             0.31881,                 0.5,             0.24913,             0.14622,            0.049817,            0.027657,                   0,           0.0011257,           0.0011257,           0.0011257
                  98,            0.023184,            0.014444,                   0,             0.32615,                 0.5,             0.25117,             0.12627,            0.051984,            0.027403,                   0,           0.0010412,           0.0010412,           0.0010412
                  99,             0.03385,            0.010306,                   0,             0.31337,                 0.5,             0.23838,             0.12905,            0.050051,            0.027735,                   0,          0.00095667,          0.00095667,          0.00095667
