               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 114,            0.036398,             0.01261,                   0,             0.48975,                 0.5,             0.34334,             0.12717,            0.055152,            0.028627,                   0,           0.0060563,           0.0060563,           0.0060563
                 115,            0.036743,            0.015627,                   0,             0.67594,                 0.4,             0.41982,             0.20114,            0.052691,            0.028591,                   0,           0.0060281,           0.0060281,           0.0060281
                 116,            0.029494,            0.010049,                   0,             0.75461,                 0.4,             0.37901,             0.18479,             0.05271,            0.028191,                   0,           0.0059999,           0.0059999,           0.0059999
                 117,            0.030626,           0.0089122,                   0,             0.75537,                 0.4,             0.38705,             0.13309,            0.055534,            0.028534,                   0,           0.0059717,           0.0059717,           0.0059717
                 118,            0.033843,            0.016166,                   0,              0.7767,                 0.4,             0.36066,             0.19956,            0.053565,            0.029089,                   0,           0.0059436,           0.0059436,           0.0059436
                 119,            0.034044,            0.008683,                   0,             0.61013,                 0.3,             0.35789,             0.13335,            0.061839,            0.028632,                   0,           0.0059154,           0.0059154,           0.0059154
                 120,             0.02858,           0.0072665,                   0,             0.72167,                 0.3,             0.34441,             0.20475,            0.053425,            0.028866,                   0,           0.0058872,           0.0058872,           0.0058872
                 121,            0.035715,            0.018231,                   0,             0.33079,                 0.4,             0.26984,             0.11958,            0.065638,             0.02693,                   0,            0.005859,            0.005859,            0.005859
                 122,            0.029579,           0.0076344,                   0,             0.40277,             0.33999,             0.28097,             0.14111,            0.055022,             0.02953,                   0,           0.0058309,           0.0058309,           0.0058309
                 123,            0.032311,            0.010904,                   0,              0.4183,             0.36236,             0.28703,             0.12353,            0.060937,            0.028721,                   0,           0.0058027,           0.0058027,           0.0058027
                 124,            0.027098,            0.010714,                   0,             0.49283,                 0.4,             0.27878,             0.14202,            0.056959,            0.028388,                   0,           0.0057745,           0.0057745,           0.0057745
                 125,            0.029861,           0.0095936,                   0,             0.47811,                 0.5,              0.3066,             0.15089,            0.051959,            0.026401,                   0,           0.0057463,           0.0057463,           0.0057463
                 126,            0.029861,             0.01262,                   0,             0.49919,                 0.5,             0.29056,             0.11482,            0.060342,            0.025083,                   0,           0.0057182,           0.0057182,           0.0057182
                 127,            0.028483,            0.012031,                   0,             0.49376,                 0.5,             0.30442,             0.16162,            0.054408,            0.025861,                   0,             0.00569,             0.00569,             0.00569
                 128,            0.030158,            0.012213,                   0,             0.49916,                 0.5,             0.38194,             0.17093,            0.058674,            0.024798,                   0,           0.0056618,           0.0056618,           0.0056618
                 129,            0.033312,            0.011994,                   0,             0.56876,             0.39626,             0.40334,             0.21906,            0.053928,            0.026194,                   0,           0.0056337,           0.0056337,           0.0056337
                 130,            0.026591,            0.010961,                   0,             0.45359,                 0.5,             0.39297,             0.20953,            0.054879,            0.025649,                   0,           0.0056055,           0.0056055,           0.0056055
                 131,            0.027217,           0.0082441,                   0,             0.66244,                 0.4,             0.40505,             0.20601,            0.056562,            0.024652,                   0,           0.0055773,           0.0055773,           0.0055773
                 132,            0.024761,           0.0065644,                   0,             0.79059,             0.38118,             0.43185,              0.2541,            0.055345,             0.02527,                   0,           0.0055491,           0.0055491,           0.0055491
                 133,            0.027015,           0.0098648,                   0,             0.57525,                 0.4,             0.41589,             0.27146,            0.059354,            0.024092,                   0,            0.005521,            0.005521,            0.005521
                 134,            0.028073,           0.0075858,                   0,             0.49077,             0.48338,              0.4267,             0.21894,            0.058812,            0.024632,                   0,           0.0054928,           0.0054928,           0.0054928
                 135,            0.028582,            0.010909,                   0,             0.41952,                 0.4,              0.3784,             0.23463,            0.061076,            0.023874,                   0,           0.0054646,           0.0054646,           0.0054646
                 136,             0.02958,           0.0064997,                   0,             0.37797,             0.42704,             0.37059,             0.21255,            0.058456,            0.025529,                   0,           0.0054364,           0.0054364,           0.0054364
                 137,            0.036296,            0.013127,                   0,             0.39631,                 0.5,               0.363,             0.21678,            0.064503,            0.024886,                   0,           0.0054083,           0.0054083,           0.0054083
                 138,            0.042322,            0.018125,                   0,             0.40879,             0.48514,              0.3907,             0.23461,            0.057504,             0.02597,                   0,           0.0053801,           0.0053801,           0.0053801
                 139,            0.028345,           0.0078423,                   0,             0.63893,              0.3584,             0.40542,             0.20928,            0.065923,            0.025846,                   0,           0.0053519,           0.0053519,           0.0053519
                 140,            0.024928,           0.0072762,                   0,             0.61577,                 0.3,             0.37932,             0.21829,            0.056003,            0.027377,                   0,           0.0053237,           0.0053237,           0.0053237
                 141,            0.029996,           0.0065202,                   0,             0.60163,                 0.3,             0.38927,             0.18293,            0.062662,            0.026712,                   0,           0.0052956,           0.0052956,           0.0052956
                 142,            0.031817,            0.013858,                   0,             0.65673,                 0.4,             0.36649,             0.20567,            0.050121,             0.02857,                   0,           0.0052674,           0.0052674,           0.0052674
                 143,            0.023776,           0.0088292,                   0,             0.51318,                 0.4,             0.32779,             0.15728,            0.050705,            0.026401,                   0,           0.0052392,           0.0052392,           0.0052392
                 144,            0.028464,           0.0085341,                   0,             0.44588,             0.48411,             0.31415,             0.17936,            0.043812,            0.028513,                   0,            0.005211,            0.005211,            0.005211
                 145,            0.021846,           0.0072357,                   0,             0.47246,                 0.4,             0.29714,             0.14966,            0.050116,            0.027377,                   0,           0.0051829,           0.0051829,           0.0051829
                 146,            0.027296,            0.013034,                   0,             0.41908,                 0.4,             0.30329,             0.17202,            0.045972,            0.030002,                   0,           0.0051547,           0.0051547,           0.0051547
                 147,            0.026443,           0.0097316,                   0,             0.45092,                 0.5,              0.3219,             0.16202,             0.05403,            0.029478,                   0,           0.0051265,           0.0051265,           0.0051265
                 148,            0.021381,           0.0069736,                   0,             0.40591,                 0.3,             0.28893,             0.14499,            0.050707,            0.030231,                   0,           0.0050983,           0.0050983,           0.0050983
                 149,             0.03291,           0.0087363,                   0,             0.47753,                 0.3,              0.3189,             0.13595,            0.056793,            0.029214,                   0,           0.0050702,           0.0050702,           0.0050702
                 150,            0.021623,           0.0071069,                   0,              0.4335,             0.46141,             0.31338,             0.14092,              0.0517,             0.02912,                   0,            0.005042,            0.005042,            0.005042
                 151,              0.0309,            0.011391,                   0,              0.4841,                 0.5,              0.3204,             0.17569,            0.056396,            0.026676,                   0,           0.0050138,           0.0050138,           0.0050138
                 152,            0.033946,            0.011515,                   0,             0.54977,                 0.5,              0.4042,             0.26624,            0.052857,            0.027532,                   0,           0.0049856,           0.0049856,           0.0049856
                 153,            0.026222,           0.0079327,                   0,              0.6231,                 0.4,             0.39857,             0.21307,            0.058638,            0.026925,                   0,           0.0049575,           0.0049575,           0.0049575
                 154,            0.022462,           0.0064006,                   0,             0.58219,                 0.4,             0.40305,             0.23029,            0.054562,             0.02856,                   0,           0.0049293,           0.0049293,           0.0049293
                 155,            0.026426,           0.0079131,                   0,             0.42322,                 0.4,             0.35473,             0.19905,            0.057366,            0.028451,                   0,           0.0049011,           0.0049011,           0.0049011
                 156,            0.029875,            0.019388,                   0,             0.33328,                 0.4,             0.31912,             0.20066,             0.04931,            0.029146,                   0,           0.0048729,           0.0048729,           0.0048729
                 157,             0.03201,           0.0096063,                   0,             0.52563,                 0.3,             0.34291,             0.14612,            0.054694,            0.028949,                   0,           0.0048448,           0.0048448,           0.0048448
                 158,            0.028519,           0.0076891,                   0,             0.37913,                 0.5,              0.4254,             0.22467,            0.048453,            0.030132,                   0,           0.0048166,           0.0048166,           0.0048166
                 159,            0.025119,           0.0098181,                   0,             0.53741,                 0.3,             0.35121,             0.14325,            0.052398,            0.030018,                   0,           0.0047884,           0.0047884,           0.0047884
                 160,            0.029784,            0.011591,                   0,             0.36649,                 0.4,              0.3203,             0.16623,            0.050267,            0.030059,                   0,           0.0047602,           0.0047602,           0.0047602
                 161,            0.031319,            0.010764,                   0,             0.35571,                 0.4,             0.32769,              0.1758,            0.053587,            0.029572,                   0,           0.0047321,           0.0047321,           0.0047321
                 162,            0.036461,           0.0078232,                   0,             0.55457,                 0.3,             0.32174,             0.18918,              0.0499,            0.030765,                   0,           0.0047039,           0.0047039,           0.0047039
                 163,            0.020885,           0.0062246,                   0,             0.42165,              0.4397,             0.32423,             0.17981,            0.053035,            0.032259,                   0,           0.0046757,           0.0046757,           0.0046757
                 164,              0.0271,           0.0096535,                   0,             0.36752,                 0.4,             0.35076,             0.21178,            0.050942,            0.032322,                   0,           0.0046475,           0.0046475,           0.0046475
                 165,             0.03105,            0.010949,                   0,             0.42613,                 0.4,             0.32215,             0.17416,            0.054729,            0.032623,                   0,           0.0046194,           0.0046194,           0.0046194
                 166,            0.035767,           0.0078359,                   0,             0.45767,                 0.4,             0.33206,             0.15584,            0.054731,            0.032758,                   0,           0.0045912,           0.0045912,           0.0045912
                 167,            0.020958,           0.0063286,                   0,             0.44076,                 0.5,             0.28737,             0.14351,            0.054569,            0.033422,                   0,            0.004563,            0.004563,            0.004563
                 168,              0.0403,            0.012594,                   0,              0.4527,                 0.5,             0.23525,             0.11056,            0.054239,            0.033666,                   0,           0.0045348,           0.0045348,           0.0045348
